"";"col_100";"col_101";"row_name";"value_100";"value_101"
"1135";"CFExpenseTotal_t0_81";"CFExpenseTotal_t0_81";291;4.33e-07;4.76e-07
"1136";"CFExpenseTotal_t0_82";"CFExpenseTotal_t0_82";288;2.17e-07;2.38e-07
"1137";"CFExpenseTotal_t0_82";"CFExpenseTotal_t0_82";289;2.17e-07;2.38e-07
"1138";"CFExpenseTotal_t0_82";"CFExpenseTotal_t0_82";290;2.17e-07;2.38e-07
"1139";"CFExpenseTotal_t0_82";"CFExpenseTotal_t0_82";291;2.17e-07;2.38e-07
"1140";"CFSurrenderExpense_t0_0";"CFSurrenderExpense_t0_0";343;0.21161623;0.1956
"1141";"CFSurrenderExpense_t0_1";"CFSurrenderExpense_t0_1";343;0.220203938;0.2033
"1142";"CFSurrenderExpense_t0_2";"CFSurrenderExpense_t0_2";343;0.233026975;0.215
"1143";"CFSurrenderExpense_t0_3";"CFSurrenderExpense_t0_3";343;0.24789306;0.2285
"1144";"CFSurrenderExpense_t0_4";"CFSurrenderExpense_t0_4";343;0.262964254;0.2422
"1145";"CFSurrenderExpense_t0_5";"CFSurrenderExpense_t0_5";343;0.276739058;0.2546
"1146";"CFSurrenderExpense_t0_6";"CFSurrenderExpense_t0_6";343;0.288033525;0.2648
"1147";"CFSurrenderExpense_t0_7";"CFSurrenderExpense_t0_7";343;0.295963328;0.2718
"1148";"CFSurrenderExpense_t0_8";"CFSurrenderExpense_t0_8";343;0.299925843;0.2752
"1149";"CFSurrenderExpense_t0_9";"CFSurrenderExpense_t0_9";343;0.299578108;0.2746
"1150";"CFSurrenderExpense_t0_10";"CFSurrenderExpense_t0_10";343;0.294815153;0.2699
"1151";"CFSurrenderExpense_t0_11";"CFSurrenderExpense_t0_11";343;0.285750146;0.2613
"1152";"CFSurrenderExpense_t0_12";"CFSurrenderExpense_t0_12";343;0.272690216;0.2491
"1153";"CFSurrenderExpense_t0_13";"CFSurrenderExpense_t0_13";343;0.256112726;0.2337
"1154";"CFSurrenderExpense_t0_14";"CFSurrenderExpense_t0_14";343;0.236644024;0.2156
"1155";"CFSurrenderExpense_t0_15";"CFSurrenderExpense_t0_15";343;0.215035627;0.1957
"1156";"CFSurrenderExpense_t0_16";"CFSurrenderExpense_t0_16";343;0.192143979;0.1746
"1157";"CFSurrenderExpense_t0_17";"CFSurrenderExpense_t0_17";343;0.168911684;0.1533
"1158";"CFSurrenderExpense_t0_18";"CFSurrenderExpense_t0_18";343;0.14634521;0.1326
"1159";"CFSurrenderExpense_t0_19";"CFSurrenderExpense_t0_19";343;0.125493101;0.1136
"1160";"CFSurrenderExpense_t0_20";"CFSurrenderExpense_t0_20";343;0.107423187;0.0971
"1161";"CFSurrenderExpense_t0_21";"CFSurrenderExpense_t0_21";343;0.093198139;0.0841
"1162";"CFSurrenderExpense_t0_22";"CFSurrenderExpense_t0_22";343;0.08385182;0.0755
"1163";"CFSurrenderExpense_t0_23";"CFSurrenderExpense_t0_23";343;0.080366144;0.0723
"1164";"CFSurrenderExpense_t0_24";"CFSurrenderExpense_t0_24";343;0.083646246;0.0751
"1165";"CFSurrenderExpense_t0_25";"CFSurrenderExpense_t0_25";343;0.094494998;0.0847
"1166";"CFSurrenderExpense_t0_26";"CFSurrenderExpense_t0_26";343;0.113586985;0.1016
"1167";"CFSurrenderExpense_t0_27";"CFSurrenderExpense_t0_27";343;0.141441722;0.1263
"1168";"CFSurrenderExpense_t0_28";"CFSurrenderExpense_t0_28";343;0.167440303;0.1493
"1169";"CFSurrenderExpense_t0_29";"CFSurrenderExpense_t0_29";343;0.173511596;0.1544
"1170";"CFSurrenderExpense_t0_30";"CFSurrenderExpense_t0_30";343;0.165620761;0.1471
"1171";"CFSurrenderExpense_t0_31";"CFSurrenderExpense_t0_31";343;0.157749249;0.1399
"1172";"CFSurrenderExpense_t0_32";"CFSurrenderExpense_t0_32";343;0.1499069;0.1327
"1173";"CFSurrenderExpense_t0_33";"CFSurrenderExpense_t0_33";343;0.048354799;0.0427
